winner,r_stance,b_stance,career_wins_diff,career_losses_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_diff,SApM_diff,sig_str_acc_diff,td_acc_diff,str_def_diff,td_def_diff,sub_avg_diff,td_avg_diff
Blue,Switch,Southpaw,0,0,-3,7.6200000000000045,0,5.079999999999984,0.5300000000000002,-1.2199999999999998,-0.10000000000000003,0,-0.08999999999999997,-1,0,0
Red,Orthodox,Orthodox,0,1,-3,0,0,-10.159999999999997,-0.38000000000000034,0.4700000000000002,0.06,0.09999999999999998,0.030000000000000027,0.04999999999999999,-0.8999999999999999,1.71
Blue,Orthodox,Orthodox,-2,1,4,-5.0800000000000125,6.799999999999997,-5.0800000000000125,-0.31999999999999984,-0.03000000000000025,0.02999999999999997,-0.72,0.08999999999999997,0.38999999999999996,-3.1,-0.25
Red,Orthodox,Orthodox,-2,-3,0,0,0,7.6200000000000045,0.1900000000000004,-3,0.010000000000000009,0.03999999999999998,0.08000000000000002,0.15000000000000002,0.4,2.0100000000000002
Blue,Switch,Orthodox,-3,1,0,0,0,7.6200000000000045,0.8,-3.2,-0.04999999999999999,0.08999999999999997,0.02999999999999997,0.26,-4.4,-0.07000000000000006
Red,Orthodox,Orthodox,-2,-7,0,-7.6200000000000045,0,-17.78,-0.16999999999999993,-0.5800000000000001,0,-0.69,0.14999999999999997,0.29000000000000004,-0.9,0.56
Red,Southpaw,Southpaw,14,5,5,0,0,0,-1.96,-1.0799999999999996,0.010000000000000009,-0.06,-0.040000000000000036,-0.07000000000000006,0.7,1.34
Blue,Orthodox,Switch,6,3,1,-7.6200000000000045,0,0,-2.6800000000000006,-0.38000000000000034,-0.04999999999999999,0.020000000000000018,0.07999999999999996,0.09999999999999998,-0.6,3.24
Blue,Orthodox,Orthodox,1,5,4,5.079999999999984,0,12.700000000000017,0.33000000000000007,-0.44999999999999973,0.08999999999999997,0.18000000000000002,0.07000000000000006,0.24,0.2,0.8599999999999999
Blue,Orthodox,Orthodox,23,22,13,-2.539999999999992,-9.070000000000007,-2.539999999999992,-2.35,-0.8199999999999994,-0.019999999999999962,0.36,0.04999999999999993,0.16000000000000003,0.2,0.38
Blue,Switch,Orthodox,0,3,3,5.079999999999984,0,10.159999999999997,-0.050000000000000266,1.0299999999999998,-0.12000000000000005,0.13999999999999996,0.030000000000000027,-0.35000000000000003,-2.7,-3.28
Red,Orthodox,Orthodox,2,-3,2,2.539999999999992,0,0,1.5499999999999998,-0.9700000000000002,0.08000000000000002,0.33,0.21999999999999997,0.5,0.8,0.84
Red,Orthodox,Southpaw,-7,-4,-5,5.0800000000000125,0,-5.079999999999984,0.5599999999999996,0.06999999999999984,0.11999999999999994,0.009999999999999953,-0.040000000000000036,0.05999999999999994,0.19999999999999996,3.59
Blue,Southpaw,Orthodox,4,7,8,15.23999999999998,0,10.159999999999997,-3.72,2.3500000000000005,-0.18,-0.5,-0.2899999999999999,-1,4.2,-1.56
Red,Orthodox,Southpaw,8,4,7,-15.240000000000009,0,-7.619999999999976,-7.1899999999999995,-4.669999999999999,-0.23000000000000004,0,0.040000000000000036,0.82,0,0
Red,Orthodox,Orthodox,-3,-6,-12,-5.0800000000000125,0,-10.159999999999997,3.83,-2.950000000000001,-0.010000000000000009,0.08999999999999997,0.19,0.78,0,-2.01
Red,Southpaw,Orthodox,5,-1,-4,7.6200000000000045,0,5.0800000000000125,-1.13,-0.6400000000000001,0.15000000000000002,-0.09999999999999998,-0.010000000000000009,0.029999999999999916,0.2,-2.54
Red,Orthodox,Southpaw,11,-2,2,-10.159999999999997,0,-2.539999999999992,-0.009999999999999787,0.48,0.13,-0.12,0.03999999999999998,0.27,-0.10000000000000009,1.7300000000000002
Red,Orthodox,Orthodox,1,-7,-12,2.539999999999992,0,5.0800000000000125,0.009999999999999787,-0.6199999999999997,0.14999999999999997,-0.12,-0.030000000000000027,0.35,1.8,1.23
Blue,Orthodox,Orthodox,5,7,11,2.539999999999992,0,7.6200000000000045,-0.1899999999999995,0.71,-0.07,0.09999999999999998,0.14000000000000007,0.10999999999999999,-0.7000000000000001,-0.59
Red,Orthodox,Southpaw,3,1,10,-10.160000000000025,0,0,1.7400000000000002,2.9800000000000004,-0.21999999999999997,-0.03999999999999998,0.030000000000000027,0.13,-1.5,-2.54
Red,Orthodox,Orthodox,-4,-5,1,-7.6200000000000045,0,0,-1.6100000000000003,-0.5600000000000005,0.09999999999999998,0.08000000000000002,-0.07999999999999996,0.15000000000000002,0.3,0.31000000000000005
Red,Orthodox,Orthodox,-2,1,7,10.159999999999997,0,2.539999999999992,-1.0999999999999996,1.5499999999999998,-0.16000000000000003,0.04999999999999999,0.07999999999999996,0.07999999999999996,0.2,-1.06
Red,Orthodox,Switch,-10,-10,-5,5.0800000000000125,0,-2.539999999999992,-0.33000000000000007,-0.7299999999999995,-0.009999999999999953,-0.06999999999999995,0.05999999999999994,0.20000000000000007,-0.7,-0.6399999999999999
Blue,Orthodox,Orthodox,-8,-6,-4,0,0,5.079999999999984,4.140000000000001,2.0699999999999994,0.14,-0.17000000000000004,0.040000000000000036,-0.13,0.29999999999999993,1.13
Red,Southpaw,Southpaw,-1,-3,0,0,0,7.6200000000000045,0.06000000000000005,0.4099999999999997,-0.06,-0.03999999999999998,0,-0.050000000000000044,1.8,-1.13
Red,Orthodox,Orthodox,9,8,0,0,0,7.6200000000000045,-1.1999999999999997,-1.21,-0.09999999999999998,0.47,0.06,0.2899999999999999,0.3,2.16
Blue,Orthodox,Orthodox,1,1,-2,0,0,-2.539999999999992,2.54,0.9699999999999998,0.08000000000000002,0.10999999999999999,0.12000000000000005,0,-0.2,-0.27
Red,Orthodox,Orthodox,1,2,-6,-2.539999999999992,0,0,-0.3099999999999996,1.17,-0.14999999999999997,0.10000000000000003,-0.07999999999999996,0.030000000000000027,0.1,0.38
Blue,Orthodox,Southpaw,23,14,1,7.6200000000000045,0,0,-0.6299999999999999,0.29000000000000004,0.08999999999999997,0.26,-0.03999999999999998,-0.09999999999999998,0.5,0.49
Red,Southpaw,Orthodox,-1,-2,-1,-5.079999999999984,0,-5.0800000000000125,1.3200000000000003,0.7599999999999998,-0.020000000000000018,-0.14,0.09999999999999998,0.020000000000000018,-0.1,-2.11
Red,Southpaw,Southpaw,5,7,9,-2.539999999999992,0,-15.240000000000009,-1.2499999999999996,-0.06999999999999984,-0.10000000000000003,-0.53,-0.04999999999999993,-0.07000000000000006,0.4,3.44
Blue,Orthodox,Southpaw,-7,0,-1,-7.619999999999976,0,-12.700000000000017,2.5600000000000005,1.3099999999999998,0,0,-0.010000000000000009,0.21999999999999997,-0.09999999999999987,-2.4000000000000004
Blue,Orthodox,Orthodox,10,6,4,-5.0800000000000125,0,-10.159999999999997,-3.87,1.2800000000000002,-0.09000000000000002,-0.16000000000000003,-0.030000000000000027,-0.39,-0.8,-1.17
Red,Orthodox,Switch,-4,-9,-6,2.5400000000000205,0,0,-1.8099999999999996,-3.9599999999999995,0.04999999999999999,0.27,0.039999999999999925,0,2.6,1.54
Red,Southpaw,Southpaw,-5,-2,4,5.079999999999984,0,10.159999999999997,0.5599999999999996,-0.5900000000000003,0.10000000000000003,0.16999999999999998,-0.12999999999999995,0.46,0.19999999999999996,-1.1800000000000002
Red,Orthodox,Orthodox,-1,-4,-12,0,0,-2.539999999999992,4.01,1.1600000000000001,0.09000000000000002,0.08000000000000002,0.12,0.16000000000000003,-0.6,-0.8699999999999999
Red,Orthodox,Orthodox,6,-3,-6,-2.539999999999992,0,7.6200000000000045,-1.4400000000000004,-3.39,0.24999999999999994,0.26,0.009999999999999953,0.05999999999999994,2.1,1.01
Blue,Orthodox,Orthodox,9,7,-5,2.539999999999992,0,10.159999999999997,1.3599999999999999,-0.16999999999999993,0.07999999999999996,0.05000000000000002,0.17000000000000004,0.38,0,-2
Blue,Southpaw,Orthodox,1,3,7,7.6200000000000045,0,0,-0.07000000000000028,0.74,0,-0.019999999999999962,0.029999999999999916,0.050000000000000044,0.9,-1.5
Red,Southpaw,Orthodox,-17,-8,-9,12.699999999999989,0,15.240000000000009,-0.1200000000000001,0.8899999999999997,-0.040000000000000036,0.18000000000000005,-0.21000000000000002,0.010000000000000009,0.8999999999999999,-0.31999999999999995
Blue,Orthodox,Orthodox,-2,5,0,7.6200000000000045,0,7.6200000000000045,2.45,0.18999999999999995,-0.10000000000000003,-0.09000000000000002,0.050000000000000044,-0.11999999999999994,-1.3,-0.7599999999999999
Red,Orthodox,Southpaw,-2,-8,-1,2.5400000000000205,0,2.539999999999992,0.2200000000000002,0.31999999999999984,0.12000000000000005,0.26999999999999996,0.030000000000000027,0.28,1.0999999999999999,2.33
Blue,Orthodox,Southpaw,25,16,7,-2.539999999999992,0,2.5400000000000205,-0.9699999999999998,-1.5,-0.07999999999999996,-0.24,0.06999999999999995,0.030000000000000027,-0.09999999999999998,2.6799999999999997
Blue,Southpaw,Orthodox,-6,-1,-1,-2.539999999999992,0,-7.6200000000000045,0.46999999999999975,1.2599999999999998,0.010000000000000009,0,0,-0.13,-0.7,-1.6099999999999999
Red,Orthodox,Orthodox,11,6,2,-2.5400000000000205,0,-7.6200000000000045,0.03000000000000025,0.1200000000000001,0.020000000000000018,-0.020000000000000018,0.010000000000000009,0.050000000000000044,1,1.48
Blue,Switch,Orthodox,-4,-4,1,10.159999999999997,0,12.700000000000017,2.13,4.05,0.10999999999999999,-0.52,-0.14999999999999997,-0.73,8.700000000000001,-2.69
Red,Orthodox,Orthodox,1,-2,6,0,0,0,2.12,1.8699999999999999,-0.010000000000000009,-0.2,0,0.18000000000000005,-1.5,-0.8699999999999999
Red,Orthodox,Southpaw,-8,-3,1,0,9.079999999999998,5.0800000000000125,1.2799999999999994,0.8900000000000006,0.10999999999999999,0.25,-0.07,0.43000000000000005,0.5,1.09
Blue,Orthodox,Orthodox,-5,-1,-3,0,0,-12.700000000000017,-1.85,-2.51,0.020000000000000018,-0.8,-0.02999999999999997,-0.23000000000000004,0.6000000000000001,0.88
Red,Southpaw,Orthodox,2,3,-5,-7.6200000000000045,0,-5.079999999999984,-0.7000000000000002,0.5699999999999998,-0.16999999999999998,0.15999999999999998,-0.10999999999999993,-0.13,0.4,0.77
Red,Orthodox,Orthodox,6,-2,-8,-2.539999999999992,0,-2.539999999999992,1.4500000000000002,0.7400000000000002,0.08000000000000002,0.24999999999999997,0.010000000000000009,0.20999999999999996,0.09999999999999987,-0.3999999999999999
Red,Orthodox,Orthodox,-3,-7,-5,2.539999999999992,0,15.240000000000009,1.9800000000000004,1.04,0.010000000000000009,0.009999999999999953,-0.07999999999999996,0.29000000000000004,-0.6,-0.3500000000000001
Red,Southpaw,Southpaw,2,0,-4,10.159999999999997,0,7.6200000000000045,2.3100000000000005,1.7499999999999998,-0.09999999999999998,-0.03,-0.20999999999999996,0.25000000000000006,1.1,-0.77
Red,Switch,Southpaw,1,-2,-3,2.5400000000000205,0,-10.159999999999997,7.32,0.69,0.21000000000000002,-0.2,0.06,0.5700000000000001,-0.09999999999999998,-1.16
Blue,Orthodox,Orthodox,-1,-3,1,-2.5400000000000205,-4.540000000000006,-10.159999999999997,-0.7399999999999998,0.98,0.009999999999999953,-0.10999999999999999,0.010000000000000009,-0.18999999999999995,-0.39999999999999997,0.29000000000000004
Blue,Southpaw,Orthodox,-3,1,4,7.619999999999976,6.799999999999997,-7.6200000000000045,4.77,1.6600000000000001,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.46,-1.6,-11.01
Blue,Switch,Orthodox,-2,2,2,10.159999999999997,0,-2.539999999999992,2.28,0.73,0.050000000000000044,-0.21999999999999997,0.08000000000000007,0.06000000000000005,0,1.8900000000000001
Blue,Orthodox,Orthodox,-3,-1,9,-15.240000000000009,4.529999999999994,-17.78,0.8000000000000003,1.38,-0.14999999999999997,-0.2,-0.020000000000000018,0.06,0,0.19999999999999996
Red,Switch,Orthodox,0,-8,-7,2.5400000000000205,0,5.079999999999984,1.46,-2.3300000000000005,0.21000000000000002,0.14,0.14,-0.22999999999999998,0,0.45
Red,Orthodox,Southpaw,1,-2,-1,0,6.799999999999997,2.539999999999992,-2.0300000000000002,2.07,-0.13,0.41,-0.050000000000000044,-0.31999999999999995,0.3,1.6
Red,Orthodox,Orthodox,6,-1,1,-7.6200000000000045,0,-10.159999999999997,-2.4700000000000006,1.0099999999999998,-0.050000000000000044,1,-0.30999999999999994,0.09000000000000008,0.6,2.37
Blue,Orthodox,Switch,5,7,0,7.6200000000000045,0,2.5400000000000205,0.7200000000000002,2.6500000000000004,-0.18000000000000005,-0.22999999999999998,-0.05999999999999994,-0.08999999999999997,0.7,-4.34
Blue,Switch,Orthodox,2,6,6,2.539999999999992,0,2.5400000000000205,1.5100000000000002,-0.20000000000000018,-0.08999999999999997,0.04000000000000001,0.24999999999999994,0.63,-0.09999999999999998,-2.87
Blue,Orthodox,Orthodox,20,2,-5,-2.539999999999992,0,2.539999999999992,0.3099999999999996,1.52,-0.06999999999999995,-0.5,-0.09999999999999998,-0.019999999999999907,-0.10000000000000003,0.42
Blue,Southpaw,Orthodox,4,-1,1,-5.0800000000000125,0.44999999999998863,15.240000000000009,0.4900000000000011,1.8400000000000003,-0.18000000000000005,-1,-0.10999999999999999,-0.25,-1.7,-3.46
Red,Orthodox,Orthodox,12,7,1,-7.6200000000000045,0,-2.5400000000000205,3.36,1.2700000000000005,0.09999999999999998,0.39,0.030000000000000027,0.43999999999999995,-0.9,1.6600000000000001
Blue,Orthodox,Southpaw,-2,2,5,-5.0800000000000125,0,-5.079999999999984,-1.9900000000000002,-1.4100000000000006,-0.12000000000000005,0.030000000000000027,0.16999999999999998,-0.26999999999999996,-0.6,-2.17
Red,Orthodox,Orthodox,5,1,-4,7.6200000000000045,0,5.079999999999984,0.4500000000000002,3.37,-0.05999999999999994,-0.42,-0.12,-0.08000000000000002,3.4,-3.73
Red,Orthodox,Orthodox,-1,-3,0,10.159999999999997,0,2.539999999999992,0.8200000000000003,0.03000000000000025,0.019999999999999962,0.13999999999999999,-0.010000000000000009,-0.13,0.8,1.38
Blue,Orthodox,Orthodox,-3,-1,-1,-2.539999999999992,0,0,0.10000000000000053,1.1000000000000005,-0.12,-0.050000000000000044,-0.030000000000000027,-0.15000000000000002,-0.9000000000000001,0
Red,Southpaw,Orthodox,6,-4,1,-17.78,0,-17.78,2.26,-1.1100000000000003,0.09000000000000002,0.43,0.10999999999999999,0.14,0.7000000000000001,2.7700000000000005
Red,Orthodox,Orthodox,8,4,-4,2.539999999999992,0,-10.159999999999997,1.8299999999999996,-0.5700000000000003,0.07999999999999996,-0.26,0.04999999999999993,0,0,-0.9099999999999999
Red,Switch,Orthodox,2,-4,-4,-7.6200000000000045,0,-5.079999999999984,1.44,1.6600000000000001,0.020000000000000018,-0.19999999999999996,0.010000000000000009,0.029999999999999916,-0.6000000000000001,0.04999999999999982
Red,Orthodox,Orthodox,1,-1,-4,0,0,-7.6200000000000045,3.6799999999999997,-0.8600000000000003,0.12000000000000005,0.42,0.10999999999999999,0.21999999999999997,0,1.14
Blue,Switch,Orthodox,-9,-3,-8,-2.5400000000000205,0,-10.159999999999997,-1.7999999999999998,1.1399999999999997,-0.04999999999999999,-0.10000000000000003,-0.16999999999999993,-0.17000000000000004,0.09999999999999998,-0.98
Red,Orthodox,Orthodox,-7,-9,-7,0,-24.940000000000012,0,0.10999999999999988,-1.74,0.14,0.32999999999999996,0,0.21999999999999997,2.2,6.35
Blue,Orthodox,Orthodox,-8,-3,-13,5.079999999999984,0,-5.0800000000000125,0.8399999999999999,1.8199999999999998,-0.02999999999999997,0.41,0.06999999999999995,0.4,3.6999999999999997,3.6399999999999997
Red,Orthodox,Orthodox,1,-5,-1,-10.159999999999997,-6.3500000000000085,-2.5400000000000205,0.7099999999999995,0.9199999999999999,0.03999999999999998,-0.09999999999999998,-0.030000000000000027,0.17000000000000004,0.7,0.4099999999999999
Red,Southpaw,Orthodox,-10,-5,-2,-10.159999999999997,0,-7.6200000000000045,-1,-3.3800000000000003,0.15999999999999998,0.13,0.05999999999999994,-0.43000000000000005,0.5,1.5500000000000003
Red,Orthodox,Orthodox,1,1,-6,-5.079999999999984,0,-2.539999999999992,-0.4400000000000004,0.2599999999999998,0.07,-0.8,0.08000000000000007,0.85,-2.2,-1.25
Red,Orthodox,Switch,-4,-6,-4,-2.539999999999992,0,-2.539999999999992,-0.5399999999999996,-1.38,0.040000000000000036,0.68,-0.04999999999999999,0,0.8,3.86
Red,Orthodox,Orthodox,8,10,15,2.5400000000000205,0,2.539999999999992,0.6300000000000008,1.2800000000000002,0.020000000000000018,0.010000000000000009,0.12,0.28,-0.7000000000000001,-0.3999999999999999
Red,Orthodox,Southpaw,0,-4,-1,15.23999999999998,0,12.699999999999989,4.82,-4.51,0.4,0.17000000000000004,0.43000000000000005,-0.33,0.5,3.29
Blue,Orthodox,Orthodox,-9,-5,-2,-2.5400000000000205,0,0,-1.01,-1.77,0.14,0.5700000000000001,0.06999999999999995,-0.040000000000000036,0,-2.29
Red,Southpaw,Orthodox,-1,-3,-3,10.160000000000025,4.540000000000006,-2.539999999999992,-3.7,-2.17,0.039999999999999925,0.22999999999999998,0.030000000000000027,0.20000000000000007,0.8,1.39
Blue,Switch,Orthodox,7,4,7,-5.0800000000000125,-6.799999999999997,2.539999999999992,-1.3599999999999994,-0.7199999999999998,-0.05999999999999994,-0.010000000000000009,0.12000000000000005,-0.10999999999999999,-2.6,-1.1700000000000004
Red,Southpaw,Orthodox,0,-6,-2,2.539999999999992,0,10.159999999999997,4.99,2.9400000000000004,0.17000000000000004,-0.16999999999999998,-0.14,-0.8,1.4,0.98
Red,Orthodox,Southpaw,0,-3,4,2.539999999999992,0,5.0800000000000125,0.5699999999999998,-0.8200000000000003,0.06,-0.1,0.08999999999999997,0.040000000000000036,1.4,-1.39
Blue,Southpaw,Orthodox,9,13,14,0,0,-10.160000000000025,1.86,1.3,-0.03999999999999998,0.06,-0.009999999999999898,0.59,0,-2.02
Blue,Switch,Switch,3,3,0,0,-4.540000000000006,7.619999999999976,-2.2199999999999998,-0.2999999999999998,-0.10000000000000003,0.5,-0.07,-0.09000000000000002,1,-0.76
Blue,Orthodox,Orthodox,5,3,10,-12.700000000000017,0,-7.6200000000000045,2.5,2.3100000000000005,-0.06,-0.13,-0.050000000000000044,0.019999999999999962,-0.4,0.22999999999999998
Red,Orthodox,Switch,4,5,5,-5.079999999999984,0,2.5400000000000205,-0.7300000000000004,1.67,-0.010000000000000009,0.12,-0.09000000000000002,0.040000000000000036,-0.4,0.16000000000000003
Blue,Orthodox,Orthodox,9,4,1,-7.6200000000000045,0,-2.5400000000000205,2.58,-0.35000000000000053,0.03999999999999998,0.14999999999999997,0.15000000000000008,0.13,0.5,-0.19999999999999996
Red,Orthodox,Southpaw,-3,-10,-13,5.079999999999984,4.540000000000006,5.0800000000000125,0.16999999999999993,-1.7800000000000002,0.09000000000000002,0.04999999999999999,-0.020000000000000018,-0.4,-0.3,1.4300000000000002
Red,Orthodox,Orthodox,-11,-10,-5,5.0800000000000125,0,-2.5400000000000205,3.1000000000000005,-1,0.21999999999999997,-0.27,-0.14999999999999997,-0.16000000000000003,0,-1.09
Blue,Orthodox,Orthodox,-11,-8,-8,-5.0800000000000125,0,-10.159999999999997,1.54,-0.009999999999999787,0.03999999999999998,-0.3,-0.029999999999999916,-0.13,0.30000000000000004,-0.19999999999999996
Blue,Orthodox,Orthodox,9,4,-2,0,0,-10.159999999999997,0.23999999999999932,-0.4400000000000004,-0.08999999999999997,-0.13,-0.010000000000000009,-0.20000000000000007,-0.5,-1.34
Red,Southpaw,Orthodox,3,-1,-1,2.539999999999992,0,0,-1.5100000000000007,-1.9700000000000006,0.10999999999999999,0.41,0.010000000000000009,-0.31000000000000005,0.1,0.44
Blue,Switch,Orthodox,-20,-8,2,-2.539999999999992,0,0,-1.5400000000000005,-0.6800000000000002,-0.030000000000000027,-0.010000000000000009,-0.06999999999999995,-0.22999999999999998,1.8,2.9300000000000006
Red,Orthodox,Southpaw,2,-1,3,-2.539999999999992,4.539999999999999,10.159999999999997,-1.87,-1.9,0.019999999999999962,0.26,0.05999999999999994,0.19000000000000006,0.40000000000000013,0.22999999999999987
Red,Orthodox,Switch,11,0,6,2.5400000000000205,0,-2.539999999999992,0.06999999999999984,0.3799999999999999,-0.06,-0.21999999999999997,0.030000000000000027,0.20000000000000007,-0.19999999999999996,-0.56
Red,Orthodox,Orthodox,0,0,6,5.0800000000000125,0,5.0800000000000125,1.0499999999999998,0.19999999999999996,0.020000000000000018,-0.26,0.06000000000000005,0.07999999999999996,0.5,0.04999999999999982
Red,Switch,Orthodox,7,4,1,2.5400000000000205,4.540000000000006,7.619999999999976,1.46,-39.49,-0.48,0.36,0.10999999999999999,0.85,1,3.52
Blue,Orthodox,Orthodox,-1,2,1,2.539999999999992,0,-2.539999999999992,0.36999999999999966,0.34999999999999964,-0.11000000000000004,0.2,-0.07000000000000006,0.25,0.9,0.87
Red,Orthodox,Orthodox,4,-3,0,10.159999999999997,0,2.5400000000000205,1.92,-2.24,0.24999999999999994,-0.10000000000000003,0.050000000000000044,-0.030000000000000027,0.1,-1.54
Blue,Southpaw,Orthodox,-5,1,6,12.700000000000017,0,15.23999999999998,-3.51,-3.8500000000000005,-0.08999999999999997,0.13,-0.09000000000000008,-0.26,0.6,0.8400000000000001
Blue,Switch,Orthodox,-11,-13,-7,0,0,2.539999999999992,-3.1699999999999995,-1.4700000000000002,-0.010000000000000009,-0.010000000000000009,-0.16999999999999998,-0.33999999999999997,1.2,2.4800000000000004
Red,Orthodox,Orthodox,0,-3,-11,10.159999999999997,0,5.0800000000000125,0.29000000000000004,-0.41000000000000014,-0.07999999999999996,0.02999999999999997,-0.040000000000000036,0,0.7,0.6
Blue,Orthodox,Southpaw,6,3,4,2.539999999999992,0,-10.159999999999997,1.1499999999999995,0.8599999999999999,0.07999999999999996,-0.13999999999999999,0.010000000000000009,-0.15000000000000002,0.3,-1.17
Red,Southpaw,Southpaw,5,5,1,-10.159999999999997,0,0,0.3999999999999999,0.13000000000000078,-0.02999999999999997,0.04999999999999999,0,-0.12,-0.30000000000000004,0.15999999999999992
Blue,Orthodox,Switch,-4,0,-3,-7.6200000000000045,0,-2.539999999999992,-1.4800000000000004,0.4900000000000002,-0.11000000000000004,-0.15000000000000002,0.09000000000000008,0.039999999999999925,0,0.30999999999999994
Red,Orthodox,Orthodox,1,-2,11,-10.159999999999997,0,-10.159999999999997,-0.6200000000000001,-1,0.010000000000000009,-0.36,0.07999999999999996,0.08999999999999997,0.2,-0.55
Red,Orthodox,Orthodox,5,0,7,10.160000000000025,0,2.539999999999992,0.6700000000000002,0.15000000000000036,0.07999999999999996,0.48,0.10000000000000003,0.22999999999999998,-0.10000000000000003,-1.67
Red,Orthodox,Orthodox,-2,2,5,2.539999999999992,0,-7.619999999999976,1.29,2.6599999999999997,-0.13000000000000006,-0.43000000000000005,-0.10000000000000003,-0.7,-0.10000000000000009,-2.8899999999999997
Red,Orthodox,Orthodox,13,6,-1,-5.079999999999984,0,-5.0800000000000125,2.8699999999999997,3.37,0.14,0.21000000000000002,-0.08000000000000007,0.12999999999999995,-1.8,-0.95
Blue,Orthodox,Southpaw,-1,3,-2,5.0800000000000125,0,2.539999999999992,-1.3499999999999996,-1.3200000000000003,-0.10000000000000003,0.06,-0.15999999999999998,-0.020000000000000018,0.8,1
Blue,Switch,Southpaw,-12,1,-2,-5.0800000000000125,0,2.539999999999992,1.8100000000000005,1.9,0,0.050000000000000044,-0.09999999999999998,-0.010000000000000009,-0.1,-4.99
Red,Southpaw,Orthodox,-2,-4,-3,7.6200000000000045,0,-2.539999999999992,-1.46,-1.8900000000000001,0.12999999999999995,0.14999999999999997,0.010000000000000009,-0.24999999999999994,1.3,2.39
Red,Orthodox,Orthodox,-1,-9,-2,7.619999999999976,0,7.6200000000000045,1.2099999999999995,-1.3000000000000003,0.019999999999999962,0.09999999999999998,0.07000000000000006,-0.039999999999999925,-0.49999999999999994,-1.17
Red,Orthodox,Switch,1,-1,2,7.619999999999976,0,25.400000000000006,1.1599999999999997,-0.8700000000000001,0.020000000000000018,-0.06999999999999995,-0.020000000000000018,0.13999999999999996,-0.30000000000000004,-0.41999999999999993
Blue,Orthodox,Switch,1,-1,0,0,0,7.6200000000000045,-2.3499999999999996,-0.5699999999999994,-0.10999999999999999,0.5,0,0.24,0.09999999999999998,2.93
Red,Orthodox,Orthodox,17,7,11,5.0800000000000125,0,2.539999999999992,1.7999999999999998,-2.61,0.08000000000000002,-0.5800000000000001,0.14999999999999997,-0.010000000000000009,0.2,0.9099999999999999
Blue,Orthodox,Orthodox,-3,-2,-1,-7.6200000000000045,0,2.539999999999992,2.09,-0.019999999999999574,0.010000000000000009,-0.08000000000000002,0.07,-0.73,-0.6000000000000001,4.51
Red,Orthodox,Orthodox,-2,-7,-1,-2.539999999999992,4.079999999999998,2.539999999999992,-2.6199999999999997,-0.8700000000000001,-0.07,-0.15000000000000002,0.020000000000000018,-0.67,-0.6,0.18000000000000005
Red,Orthodox,Orthodox,9,2,-2,-2.539999999999992,0,10.159999999999997,-0.6300000000000008,0.9500000000000002,0.030000000000000027,0.020000000000000018,-0.020000000000000018,0.30999999999999994,-0.2,-0.33
Blue,Orthodox,Orthodox,1,1,-10,-5.0800000000000125,0,0,1.12,0.6300000000000003,0.27,-0.54,0.039999999999999925,-0.6,0.8,-3
Blue,Orthodox,Switch,8,9,4,10.159999999999997,0,20.32000000000002,-2.5,-1.0799999999999996,-0.040000000000000036,0.22,-0.16000000000000003,-0.15999999999999992,0.39999999999999997,0.64
Red,Switch,Orthodox,-6,-3,-15,-2.5400000000000205,0,-17.78,-0.9299999999999999,-7.33,0.09999999999999998,-0.16999999999999998,0.050000000000000044,0,1.8,-0.1200000000000001
Red,Switch,Orthodox,-5,-10,-10,7.619999999999976,0,15.240000000000009,2.8800000000000003,2.1099999999999994,-0.010000000000000009,-0.03999999999999998,0.050000000000000044,0.41999999999999993,-0.2,-2.71
Blue,Orthodox,Switch,1,0,-5,5.079999999999984,0,12.699999999999989,3.0200000000000005,0.6900000000000004,-0.020000000000000018,-0.2,0.010000000000000009,0.27,0.10000000000000009,-1.15
Red,Orthodox,Orthodox,5,-1,-1,-2.5400000000000205,0,-5.0800000000000125,1.6499999999999995,0.6999999999999997,0,-0.13999999999999996,0.09999999999999998,0.44,1.1,2.81
Red,Southpaw,Orthodox,1,-2,2,-10.159999999999997,0,-2.539999999999992,1.73,1.4699999999999998,0.11000000000000004,0.25,0.13,0.56,-1.4,-0.42
Red,Orthodox,Orthodox,1,-2,-5,-5.0800000000000125,0,-7.6200000000000045,0.16000000000000014,-1.2400000000000002,0.08000000000000002,0.09000000000000002,0.08999999999999997,-0.050000000000000044,-0.10000000000000003,0.16999999999999993
Blue,Orthodox,Orthodox,5,2,9,-2.539999999999992,0,2.539999999999992,-6.989999999999999,5.49,-0.15000000000000002,0,-0.19999999999999996,-1,0,0
Red,Orthodox,Southpaw,1,-2,-3,7.6200000000000045,0,-10.159999999999997,2.63,-3.5999999999999996,0.10000000000000003,0.42,0.33,0.84,0,0.8399999999999999
Blue,Switch,Orthodox,-4,-3,1,7.6200000000000045,0,10.159999999999997,-1.98,-1.2200000000000002,0.07,-0.5,-0.05999999999999994,0,-0.1,-0.7999999999999999
Blue,Southpaw,Orthodox,-22,-3,-4,-12.699999999999989,6.349999999999994,-12.699999999999989,-1.1399999999999997,2.05,-0.07999999999999996,-0.63,-0.11000000000000004,-0.16000000000000003,-0.2,-0.49
Red,Southpaw,Orthodox,11,5,7,-5.0800000000000125,0,-5.0800000000000125,0.5899999999999999,-0.5600000000000005,0.2,0.37,0.18999999999999995,0.61,-0.09999999999999998,0.65
